sinav_yili,soru_no,durum,resmi_pdf,ana_konu,alt_konu,kazanim_veya_beceri,soru_baglami,sunum_bicimi,temsil,bilgi_veya_yorum,islem_yogunlugu,okuma_yuku,modelleme_ihtiyaci,akil_yurutme,konu_birlestirme,temel_cozum_adimlari,alternatif_yontem,celdirici_hata_noktasi,kritik_ayrim,tahmini_zorluk,tahmini_sure_saniye,tasnif_guveni,kaynak_parmak_izi,not
2023,29,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Köklü Sayılar,ana kök / kök sadeleştirme,tam kare çarpan kullanma,günlük yaşam,çok temsilli,sözel metin+tablo+günlük yaşam senaryosu,yorum/ilişki kurma,orta,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kökü toplam üzerine dağıtma,kökü toplam üzerine dağıtma,orta,105,düşük,9a12ec36d716,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,30,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Olasılık,örnek uzay / olay,istenen ve tüm durumları sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,eş olasılık veya tümleyen,eş olasılık veya tümleyen,kolay-orta,75,yüksek,a1a935232598,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,31,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,6e985c06b60e,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,32,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,75a1ae94f8e8,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,33,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,d42319f9cae4,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,34,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,yüksek,orta,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,orta,105,orta,b2043a1b4d2b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,35,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,02d53b87503d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,36,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil+tablo,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,0fa9d95a3db0,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,37,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,a00557c5edf2,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,38,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Çokgenler,iç-dış açı / düzgün çokgen,üçgenlere ayırma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,iç ve dış açıyı karıştırma,iç ve dış açıyı karıştırma,kolay-orta,75,orta,d568a46f82ed,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,39,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2023,40,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2023/YKS/TSK/yks_tyt_2023_kitapcik_T23ky.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,1,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Rasyonel Sayılar,kesir / ondalık gösterim,eş değer gösterimleri dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,payda ve işlem önceliği,payda ve işlem önceliği,kolay-orta,75,düşük,045ab1d233ac,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,2,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Üslü Sayılar,üs kuralları / katlanma,ortak tabana dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,toplamda üs birleştirme,toplamda üs birleştirme,kolay-orta,75,düşük,d25cdc3b3b8b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,3,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,kolay-orta,75,düşük,f7e7c7f59643,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,4,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Rasyonel Sayılar,kesir / ondalık gösterim,eş değer gösterimleri dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,payda ve işlem önceliği,payda ve işlem önceliği,kolay-orta,75,düşük,8e59ec88d1c5,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,5,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Bölme ve Bölünebilme,bölüm-kalan / bölünebilme,kalan ilişkisi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kalan sınırı,kalan sınırı,kolay-orta,75,düşük,21819f17f730,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,6,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Sayı Basamakları,rakam ve basamak koşulları,basamak çözümlemesi,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,orta,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,baştaki sıfır veya farklı rakam koşulu,baştaki sıfır veya farklı rakam koşulu,orta,105,yüksek,afe58100cce7,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,7,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,OBEB - OKEK,asal çarpan / ortak bölen-kat,çarpan yapısını modelleme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,EBOB ile OKEK'i karıştırma,EBOB ile OKEK'i karıştırma,kolay-orta,75,yüksek,7d208210e0c5,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,8,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Mutlak Değer,uzaklık ve parçalı koşul,mutlak değer denklemi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tek dal alma,tek dal alma,kolay-orta,75,düşük,53bbceec0b01,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,9,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Mutlak Değer,uzaklık ve parçalı koşul,mutlak değer denklemi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tek dal alma,tek dal alma,kolay-orta,75,düşük,62dd937eae51,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,10,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Kümeler,küme işlemleri / Kartezyen çarpım,üyelik ve bölgeleri sınıflandırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kesişimi iki kez sayma,kesişimi iki kez sayma,kolay-orta,75,düşük,f4409522be02,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,11,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Mantık,önerme / niceleyici / koşul,doğruluk ve koşul eleme,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,düşük,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ve ile veya bağlacını karıştırma,ve ile veya bağlacını karıştırma,orta,105,düşük,29ff048e8508,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,12,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Fonksiyonlar,girdi-çıktı / grafik,temsil dönüşümü ve değer bulma,soyut/yarı bağlamsal,çok temsilli,sözel metin+grafik,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tanım kümesi veya bileşke sırası,tanım kümesi veya bileşke sırası,kolay-orta,75,yüksek,ca2e3f4a9f25,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,13,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Sayı Basamakları,rakam ve basamak koşulları,basamak çözümlemesi,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,baştaki sıfır veya farklı rakam koşulu,baştaki sıfır veya farklı rakam koşulu,kolay-orta,75,yüksek,f714d07a132d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,14,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Sayma,çarpma ilkesi / seçim-sıralama,durumları eksiksiz sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,sıra veya tekrar koşulu,sıra veya tekrar koşulu,kolay-orta,75,düşük,8493bda54893,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,15,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Köklü Sayılar,ana kök / kök sadeleştirme,tam kare çarpan kullanma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kökü toplam üzerine dağıtma,kökü toplam üzerine dağıtma,kolay-orta,75,düşük,a7824cb8ab6e,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,16,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,İstatistik ve Veri Analizi,tablo-grafik / merkez ölçüsü,veriyi temsil ve karşılaştırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçek veya ağırlıklı ortalama,ölçek veya ağırlıklı ortalama,kolay-orta,75,yüksek,4465358151aa,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,17,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,0272b8d8b20b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,18,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,e18f857b377c,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
